"Step","cube-single-play-singletask-task2-v0_baseline - train/loss","cube-single-play-singletask-task2-v0_baseline - train/loss__MIN","cube-single-play-singletask-task2-v0_baseline - train/loss__MAX","cube-single-play-singletask-task2-v0_baseline - val/loss","cube-single-play-singletask-task2-v0_baseline - val/loss__MIN","cube-single-play-singletask-task2-v0_baseline - val/loss__MAX"
"10483","0.00011555874516488984","0.00011555874516488984","0.00011555874516488984","","",""
"10484","0.00013590800517704338","0.00013590800517704338","0.00013590800517704338","","",""
"10485","0.00009234312892658636","0.00009234312892658636","0.00009234312892658636","","",""
"10486","0.00021413278591353446","0.00021413278591353446","0.00021413278591353446","","",""
"10487","0.00011700902541633695","0.00011700902541633695","0.00011700902541633695","","",""
"10489","0.00010656106314854696","0.00010656106314854696","0.00010656106314854696","","",""
"10493","0.00010800164454849437","0.00010800164454849437","0.00010800164454849437","","",""
"10495","0.0001087164637283422","0.0001087164637283422","0.0001087164637283422","","",""
"10496","0.00009069201041711494","0.00009069201041711494","0.00009069201041711494","","",""
"10498","0.00008053163764998317","0.00008053163764998317","0.00008053163764998317","","",""
"10499","0.0002549054042901844","0.0002549054042901844","0.0002549054042901844","","",""
"10500","","","","0.00011798438208643347","0.00011798438208643347","0.00011798438208643347"
"10503","0.00024360258248634636","0.00024360258248634636","0.00024360258248634636","","",""
"10506","0.00018655041640158743","0.00018655041640158743","0.00018655041640158743","","",""
"10507","0.00009529349335934967","0.00009529349335934967","0.00009529349335934967","","",""
"10511","0.00013454939471557736","0.00013454939471557736","0.00013454939471557736","","",""
"10512","0.00016342168964911252","0.00016342168964911252","0.00016342168964911252","","",""
"10514","0.00008964108565123752","0.00008964108565123752","0.00008964108565123752","","",""
"10516","0.00026714964769780636","0.00026714964769780636","0.00026714964769780636","","",""
"10518","0.0001596819347469136","0.0001596819347469136","0.0001596819347469136","","",""
"10520","0.00017459453374613076","0.00017459453374613076","0.00017459453374613076","","",""
"10521","0.00012675681500695646","0.00012675681500695646","0.00012675681500695646","","",""
"10523","0.00019943088409490883","0.00019943088409490883","0.00019943088409490883","","",""
"10525","0.00009505848720436916","0.00009505848720436916","0.00009505848720436916","","",""
"10527","0.00011673448898363858","0.00011673448898363858","0.00011673448898363858","","",""
"10529","0.0001296324480790645","0.0001296324480790645","0.0001296324480790645","","",""
"10530","0.00023100165708456188","0.00023100165708456188","0.00023100165708456188","","",""
"10533","0.00019266671733930707","0.00019266671733930707","0.00019266671733930707","","",""
"10534","0.0004947222187183797","0.0004947222187183797","0.0004947222187183797","","",""
"10537","0.00008496049122186378","0.00008496049122186378","0.00008496049122186378","","",""
"10538","0.00012472191883716732","0.00012472191883716732","0.00012472191883716732","","",""
"10541","0.00010076702164951712","0.00010076702164951712","0.00010076702164951712","","",""
"10542","0.00013529053831007332","0.00013529053831007332","0.00013529053831007332","","",""
"10545","0.00009274234616896138","0.00009274234616896138","0.00009274234616896138","","",""
"10546","0.00020705808128695935","0.00020705808128695935","0.00020705808128695935","","",""
"10550","0.00012643505760934204","0.00012643505760934204","0.00012643505760934204","","",""
"10551","0.0001353197149001062","0.0001353197149001062","0.0001353197149001062","","",""
"10552","0.00011376394104445353","0.00011376394104445353","0.00011376394104445353","","",""
"10553","0.00008905097638489679","0.00008905097638489679","0.00008905097638489679","","",""
"10554","0.00010978530190186575","0.00010978530190186575","0.00010978530190186575","","",""
"10555","0.00012094173871446401","0.00012094173871446401","0.00012094173871446401","","",""
"10556","0.0000798588662291877","0.0000798588662291877","0.0000798588662291877","","",""
"10560","0.00012437562691047788","0.00012437562691047788","0.00012437562691047788","","",""
"10562","0.00009423807205166668","0.00009423807205166668","0.00009423807205166668","","",""
"10563","0.00015343485574703664","0.00015343485574703664","0.00015343485574703664","","",""
"10566","0.00017006583220791072","0.00017006583220791072","0.00017006583220791072","","",""
"10570","0.00012205731036374345","0.00012205731036374345","0.00012205731036374345","","",""
"10574","0.00007954733882797882","0.00007954733882797882","0.00007954733882797882","","",""
"10576","0.00013382808538153768","0.00013382808538153768","0.00013382808538153768","","",""
"10583","0.0001000273841782473","0.0001000273841782473","0.0001000273841782473","","",""
"10584","0.00027041364228352904","0.00027041364228352904","0.00027041364228352904","","",""
"10585","0.00009592278365744278","0.00009592278365744278","0.00009592278365744278","","",""
"10586","0.00011147669283673167","0.00011147669283673167","0.00011147669283673167","","",""
"10590","0.00016984381363727152","0.00016984381363727152","0.00016984381363727152","","",""
"10593","0.0000999907060759142","0.0000999907060759142","0.0000999907060759142","","",""
"10596","0.00011318182805553079","0.00011318182805553079","0.00011318182805553079","","",""
"10597","0.00009302359103458002","0.00009302359103458002","0.00009302359103458002","","",""
"10599","0.00015725688717793673","0.00015725688717793673","0.00015725688717793673","","",""
"10600","0.0002529216289985925","0.0002529216289985925","0.0002529216289985925","0.0001187385933008045","0.0001187385933008045","0.0001187385933008045"
"10601","0.00010805427882587537","0.00010805427882587537","0.00010805427882587537","","",""
"10603","0.0001890446146717295","0.0001890446146717295","0.0001890446146717295","","",""
"10604","0.00009522899927105755","0.00009522899927105755","0.00009522899927105755","","",""
"10609","0.0000947310691117309","0.0000947310691117309","0.0000947310691117309","","",""
"10610","0.00014996869140304625","0.00014996869140304625","0.00014996869140304625","","",""
"10611","0.00014917241060175002","0.00014917241060175002","0.00014917241060175002","","",""
"10612","0.00010568893776508048","0.00010568893776508048","0.00010568893776508048","","",""
"10613","0.00008703522325959057","0.00008703522325959057","0.00008703522325959057","","",""
"10614","0.00008099652040982619","0.00008099652040982619","0.00008099652040982619","","",""
"10615","0.00012531950778793544","0.00012531950778793544","0.00012531950778793544","","",""
"10620","0.00010733083036029711","0.00010733083036029711","0.00010733083036029711","","",""
"10621","0.00014803539670538157","0.00014803539670538157","0.00014803539670538157","","",""
"10624","0.00008802999218460172","0.00008802999218460172","0.00008802999218460172","","",""
"10626","0.00010043780639534816","0.00010043780639534816","0.00010043780639534816","","",""
"10628","0.00017981349083129317","0.00017981349083129317","0.00017981349083129317","","",""
"10629","0.00012186051026219502","0.00012186051026219502","0.00012186051026219502","","",""
"10630","0.0001883464283309877","0.0001883464283309877","0.0001883464283309877","","",""
"10634","0.00012899789726361632","0.00012899789726361632","0.00012899789726361632","","",""
"10638","0.0001364378840662539","0.0001364378840662539","0.0001364378840662539","","",""
"10644","0.00009624407539376989","0.00009624407539376989","0.00009624407539376989","","",""
"10645","0.0001554302143631503","0.0001554302143631503","0.0001554302143631503","","",""
"10648","0.00012207793770357966","0.00012207793770357966","0.00012207793770357966","","",""
"10649","0.00015462127339560539","0.00015462127339560539","0.00015462127339560539","","",""
"10650","0.0001180679610115476","0.0001180679610115476","0.0001180679610115476","","",""
"10652","0.00013744502211920917","0.00013744502211920917","0.00013744502211920917","","",""
"10653","0.0001306312478845939","0.0001306312478845939","0.0001306312478845939","","",""
"10655","0.00009675175533629954","0.00009675175533629954","0.00009675175533629954","","",""
"10661","0.0001054478925652802","0.0001054478925652802","0.0001054478925652802","","",""
"10665","0.0000909985028556548","0.0000909985028556548","0.0000909985028556548","","",""
"10670","0.00011310561239952222","0.00011310561239952222","0.00011310561239952222","","",""
"10672","0.00010783429024741054","0.00010783429024741054","0.00010783429024741054","","",""
"10674","0.00008712451381143183","0.00008712451381143183","0.00008712451381143183","","",""
"10675","0.00008693004929227754","0.00008693004929227754","0.00008693004929227754","","",""
"10676","0.00012636673636734486","0.00012636673636734486","0.00012636673636734486","","",""
"10677","0.0001218129473272711","0.0001218129473272711","0.0001218129473272711","","",""
"10678","0.0003630727296695113","0.0003630727296695113","0.0003630727296695113","","",""
"10680","0.0000960698671406135","0.0000960698671406135","0.0000960698671406135","","",""
"10682","0.00010583204129943624","0.00010583204129943624","0.00010583204129943624","","",""
"10684","0.00013221200788393617","0.00013221200788393617","0.00013221200788393617","","",""
"10686","0.00017085918807424605","0.00017085918807424605","0.00017085918807424605","","",""
"10687","0.00017926217697095126","0.00017926217697095126","0.00017926217697095126","","",""
"10690","0.00009722407412482426","0.00009722407412482426","0.00009722407412482426","","",""
"10691","0.00010504614328965545","0.00010504614328965545","0.00010504614328965545","","",""
"10692","0.00007986349373823032","0.00007986349373823032","0.00007986349373823032","","",""
"10693","0.0003925081982742995","0.0003925081982742995","0.0003925081982742995","","",""
"10696","0.00010550762817729264","0.00010550762817729264","0.00010550762817729264","","",""
"10698","0.00011034112685592845","0.00011034112685592845","0.00011034112685592845","","",""
"10700","0.00010536667832639068","0.00010536667832639068","0.00010536667832639068","0.00012753490591421723","0.00012753490591421723","0.00012753490591421723"
"10701","0.00011919014650629833","0.00011919014650629833","0.00011919014650629833","","",""
"10702","0.00009281266829930246","0.00009281266829930246","0.00009281266829930246","","",""
"10703","0.00013290996139403433","0.00013290996139403433","0.00013290996139403433","","",""
"10706","0.0006276792846620083","0.0006276792846620083","0.0006276792846620083","","",""
"10707","0.00011435317719588056","0.00011435317719588056","0.00011435317719588056","","",""
"10710","0.00036259222542867064","0.00036259222542867064","0.00036259222542867064","","",""
"10711","0.00010159735393244773","0.00010159735393244773","0.00010159735393244773","","",""
"10713","0.00012322117981966585","0.00012322117981966585","0.00012322117981966585","","",""
"10714","0.00011524879664648324","0.00011524879664648324","0.00011524879664648324","","",""
"10717","0.0000929997258936055","0.0000929997258936055","0.0000929997258936055","","",""
"10718","0.00022464728681370616","0.00022464728681370616","0.00022464728681370616","","",""
"10720","0.00008569606870878488","0.00008569606870878488","0.00008569606870878488","","",""
"10722","0.0000984258294920437","0.0000984258294920437","0.0000984258294920437","","",""
"10724","0.00011137090041302145","0.00011137090041302145","0.00011137090041302145","","",""
"10727","0.00016359143774025142","0.00016359143774025142","0.00016359143774025142","","",""
"10730","0.00009443917952012271","0.00009443917952012271","0.00009443917952012271","","",""
"10731","0.0001643573777982965","0.0001643573777982965","0.0001643573777982965","","",""
"10734","0.0001488683046773076","0.0001488683046773076","0.0001488683046773076","","",""
"10737","0.0006715472554787993","0.0006715472554787993","0.0006715472554787993","","",""
"10740","0.0001103229951695539","0.0001103229951695539","0.0001103229951695539","","",""
"10741","0.0001435613667126745","0.0001435613667126745","0.0001435613667126745","","",""
"10743","0.0005545915337279439","0.0005545915337279439","0.0005545915337279439","","",""
"10745","0.00011661702592391521","0.00011661702592391521","0.00011661702592391521","","",""
"10746","0.00012411053467076272","0.00012411053467076272","0.00012411053467076272","","",""
"10747","0.00009905758633976802","0.00009905758633976802","0.00009905758633976802","","",""
"10751","0.0001412817364325747","0.0001412817364325747","0.0001412817364325747","","",""
"10752","0.00016029558901209384","0.00016029558901209384","0.00016029558901209384","","",""
"10758","0.0006527270888909698","0.0006527270888909698","0.0006527270888909698","","",""
"10760","0.00011228238145122305","0.00011228238145122305","0.00011228238145122305","","",""
"10761","0.00014015620399732143","0.00014015620399732143","0.00014015620399732143","","",""
"10762","0.00017264130292460322","0.00017264130292460322","0.00017264130292460322","","",""
"10763","0.00008449905726592988","0.00008449905726592988","0.00008449905726592988","","",""
"10765","0.0001339277223451063","0.0001339277223451063","0.0001339277223451063","","",""
"10768","0.00008614132821094245","0.00008614132821094245","0.00008614132821094245","","",""
"10773","0.00009861333819571882","0.00009861333819571882","0.00009861333819571882","","",""
"10774","0.00008438561781076714","0.00008438561781076714","0.00008438561781076714","","",""
"10775","0.00012732796312775463","0.00012732796312775463","0.00012732796312775463","","",""
"10777","0.00011553664080565795","0.00011553664080565795","0.00011553664080565795","","",""
"10778","0.00012871982471551746","0.00012871982471551746","0.00012871982471551746","","",""
"10779","0.00008910010365070775","0.00008910010365070775","0.00008910010365070775","","",""
"10781","0.0006064791232347488","0.0006064791232347488","0.0006064791232347488","","",""
"10784","0.00009456378757022321","0.00009456378757022321","0.00009456378757022321","","",""
"10785","0.00011623726459220052","0.00011623726459220052","0.00011623726459220052","","",""
"10786","0.00009981504990719259","0.00009981504990719259","0.00009981504990719259","","",""
"10788","0.0001046052057063207","0.0001046052057063207","0.0001046052057063207","","",""
"10789","0.00012864316522609442","0.00012864316522609442","0.00012864316522609442","","",""
"10790","0.00011820349027402699","0.00011820349027402699","0.00011820349027402699","","",""
"10792","0.0006696071941405535","0.0006696071941405535","0.0006696071941405535","","",""
"10798","0.00026200577849522233","0.00026200577849522233","0.00026200577849522233","","",""
"10800","","","","0.00013106192636769265","0.00013106192636769265","0.00013106192636769265"
"10801","0.00011131648352602497","0.00011131648352602497","0.00011131648352602497","","",""
"10802","0.00014205998741090298","0.00014205998741090298","0.00014205998741090298","","",""
"10803","0.00021295106853358448","0.00021295106853358448","0.00021295106853358448","","",""
"10805","0.00008738888573134318","0.00008738888573134318","0.00008738888573134318","","",""
"10806","0.00011435529449954629","0.00011435529449954629","0.00011435529449954629","","",""
"10807","0.00009207086259266362","0.00009207086259266362","0.00009207086259266362","","",""
"10808","0.00008475968934362754","0.00008475968934362754","0.00008475968934362754","","",""
"10810","0.00043387446203269064","0.00043387446203269064","0.00043387446203269064","","",""
"10811","0.00013660120021086186","0.00013660120021086186","0.00013660120021086186","","",""
"10812","0.00018252263544127345","0.00018252263544127345","0.00018252263544127345","","",""
"10814","0.0006246938137337565","0.0006246938137337565","0.0006246938137337565","","",""
"10816","0.00017789070261642337","0.00017789070261642337","0.00017789070261642337","","",""
"10818","0.00010657089296728373","0.00010657089296728373","0.00010657089296728373","","",""
"10819","0.0004131771856918931","0.0004131771856918931","0.0004131771856918931","","",""
"10820","0.00012073262041667476","0.00012073262041667476","0.00012073262041667476","","",""
"10825","0.00013773448881693184","0.00013773448881693184","0.00013773448881693184","","",""
"10826","0.0001596293441252783","0.0001596293441252783","0.0001596293441252783","","",""
"10827","0.00011549139890121296","0.00011549139890121296","0.00011549139890121296","","",""
"10828","0.00012222032819408923","0.00012222032819408923","0.00012222032819408923","","",""
"10829","0.00011595519754337147","0.00011595519754337147","0.00011595519754337147","","",""
"10831","0.00010820255556609482","0.00010820255556609482","0.00010820255556609482","","",""
"10833","0.00011058100790251046","0.00011058100790251046","0.00011058100790251046","","",""
"10835","0.00012546223297249526","0.00012546223297249526","0.00012546223297249526","","",""
"10837","0.00013464850781019777","0.00013464850781019777","0.00013464850781019777","","",""
"10840","0.0000881834130268544","0.0000881834130268544","0.0000881834130268544","","",""
"10842","0.00008405042171943933","0.00008405042171943933","0.00008405042171943933","","",""
"10844","0.00011172142694704235","0.00011172142694704235","0.00011172142694704235","","",""
"10845","0.00013051430869381875","0.00013051430869381875","0.00013051430869381875","","",""
"10846","0.00011274228745605797","0.00011274228745605797","0.00011274228745605797","","",""
"10850","0.0001391284604324028","0.0001391284604324028","0.0001391284604324028","","",""
"10851","0.00018517744319979101","0.00018517744319979101","0.00018517744319979101","","",""
"10853","0.00011216238635824993","0.00011216238635824993","0.00011216238635824993","","",""
"10855","0.0001155352292698808","0.0001155352292698808","0.0001155352292698808","","",""
"10856","0.00010473429574631155","0.00010473429574631155","0.00010473429574631155","","",""
"10857","0.00009720882371766493","0.00009720882371766493","0.00009720882371766493","","",""
"10858","0.00008710605470696464","0.00008710605470696464","0.00008710605470696464","","",""
"10860","0.00008155931573128328","0.00008155931573128328","0.00008155931573128328","","",""
"10861","0.0008422989631071687","0.0008422989631071687","0.0008422989631071687","","",""
"10866","0.0001274651731364429","0.0001274651731364429","0.0001274651731364429","","",""
"10867","0.0003063184267375618","0.0003063184267375618","0.0003063184267375618","","",""
"10868","0.00009786280133994296","0.00009786280133994296","0.00009786280133994296","","",""
"10869","0.00007828025263734162","0.00007828025263734162","0.00007828025263734162","","",""
"10870","0.0005872808396816254","0.0005872808396816254","0.0005872808396816254","","",""
"10871","0.00008443231490673497","0.00008443231490673497","0.00008443231490673497","","",""
"10872","0.00007534631004091352","0.00007534631004091352","0.00007534631004091352","","",""
"10873","0.00008257009176304564","0.00008257009176304564","0.00008257009176304564","","",""
"10874","0.00011150012869620696","0.00011150012869620696","0.00011150012869620696","","",""
"10876","0.00013662144192494452","0.00013662144192494452","0.00013662144192494452","","",""
"10877","0.00010216599184786901","0.00010216599184786901","0.00010216599184786901","","",""
"10880","0.00012206326937302947","0.00012206326937302947","0.00012206326937302947","","",""
"10884","0.0001210768023156561","0.0001210768023156561","0.0001210768023156561","","",""
"10885","0.00032430532155558467","0.00032430532155558467","0.00032430532155558467","","",""
"10889","0.00042774155735969543","0.00042774155735969543","0.00042774155735969543","","",""
"10890","0.00009283552208216861","0.00009283552208216861","0.00009283552208216861","","",""
"10891","0.00017899638623930514","0.00017899638623930514","0.00017899638623930514","","",""
"10892","0.00008912882913136855","0.00008912882913136855","0.00008912882913136855","","",""
"10893","0.00013951949949841946","0.00013951949949841946","0.00013951949949841946","","",""
"10894","0.00011233399709453806","0.00011233399709453806","0.00011233399709453806","","",""
"10896","0.00023032532772049308","0.00023032532772049308","0.00023032532772049308","","",""
"10898","0.00028354261303320527","0.00028354261303320527","0.00028354261303320527","","",""
"10899","0.00013375542766880244","0.00013375542766880244","0.00013375542766880244","","",""
"10900","","","","0.00011322069622110575","0.00011322069622110575","0.00011322069622110575"
"10902","0.00010053446021629497","0.00010053446021629497","0.00010053446021629497","","",""
"10903","0.00008492107008351013","0.00008492107008351013","0.00008492107008351013","","",""
"10908","0.0001467658148612827","0.0001467658148612827","0.0001467658148612827","","",""
"10909","0.00016652858175802976","0.00016652858175802976","0.00016652858175802976","","",""
"10910","0.00010732466034824029","0.00010732466034824029","0.00010732466034824029","","",""
"10911","0.0002362678642384708","0.0002362678642384708","0.0002362678642384708","","",""
"10917","0.0001350727106910199","0.0001350727106910199","0.0001350727106910199","","",""
"10919","0.00011359498603269458","0.00011359498603269458","0.00011359498603269458","","",""
"10920","0.00023734979913569987","0.00023734979913569987","0.00023734979913569987","","",""
"10923","0.0003021530865225941","0.0003021530865225941","0.0003021530865225941","","",""
"10924","0.0001204535219585523","0.0001204535219585523","0.0001204535219585523","","",""
"10928","0.0001549169683130458","0.0001549169683130458","0.0001549169683130458","","",""
"10929","0.00008198619616450742","0.00008198619616450742","0.00008198619616450742","","",""
"10931","0.00008260364120360464","0.00008260364120360464","0.00008260364120360464","","",""
"10932","0.00011935103975702077","0.00011935103975702077","0.00011935103975702077","","",""
"10934","0.00008633879770059139","0.00008633879770059139","0.00008633879770059139","","",""
"10939","0.00014921417459845543","0.00014921417459845543","0.00014921417459845543","","",""
"10940","0.00013580087397713214","0.00013580087397713214","0.00013580087397713214","","",""
"10943","0.00010034513979917392","0.00010034513979917392","0.00010034513979917392","","",""
"10944","0.00009065434278454632","0.00009065434278454632","0.00009065434278454632","","",""
"10945","0.00010623074922477826","0.00010623074922477826","0.00010623074922477826","","",""
"10946","0.0001014317458611913","0.0001014317458611913","0.0001014317458611913","","",""
"10949","0.00011479441309347749","0.00011479441309347749","0.00011479441309347749","","",""
"10950","0.0002581487351562828","0.0002581487351562828","0.0002581487351562828","","",""
"10955","0.00011542854190338403","0.00011542854190338403","0.00011542854190338403","","",""
"10956","0.00009006798063637689","0.00009006798063637689","0.00009006798063637689","","",""
"10957","0.00009677973866928369","0.00009677973866928369","0.00009677973866928369","","",""
"10958","0.00008620946027804166","0.00008620946027804166","0.00008620946027804166","","",""
"10959","0.0002997383417095989","0.0002997383417095989","0.0002997383417095989","","",""
"10962","0.0001265347091248259","0.0001265347091248259","0.0001265347091248259","","",""
"10963","0.0001258387928828597","0.0001258387928828597","0.0001258387928828597","","",""
"10964","0.00017860339721664786","0.00017860339721664786","0.00017860339721664786","","",""
"10967","0.00012067300121998414","0.00012067300121998414","0.00012067300121998414","","",""
"10968","0.0001074951360351406","0.0001074951360351406","0.0001074951360351406","","",""
"10970","0.00011593660747166723","0.00011593660747166723","0.00011593660747166723","","",""
"10973","0.00012895686086267233","0.00012895686086267233","0.00012895686086267233","","",""
"10974","0.00008832405728753656","0.00008832405728753656","0.00008832405728753656","","",""
"10976","0.00011326716776238754","0.00011326716776238754","0.00011326716776238754","","",""
"10980","0.00011409466242184862","0.00011409466242184862","0.00011409466242184862","","",""
"10981","0.00012915136176161468","0.00012915136176161468","0.00012915136176161468","","",""
"10984","0.00009750787285156548","0.00009750787285156548","0.00009750787285156548","","",""
"10986","0.0003011358785443008","0.0003011358785443008","0.0003011358785443008","","",""
"10987","0.00010829014354385436","0.00010829014354385436","0.00010829014354385436","","",""
"10988","0.00013188472075853497","0.00013188472075853497","0.00013188472075853497","","",""
"10991","0.0006989456014707685","0.0006989456014707685","0.0006989456014707685","","",""
"10994","0.00020505402062553912","0.00020505402062553912","0.00020505402062553912","","",""
"10997","0.00013330316869542003","0.00013330316869542003","0.00013330316869542003","","",""
"11000","0.00009208083793055266","0.00009208083793055266","0.00009208083793055266","0.000107422805740498","0.000107422805740498","0.000107422805740498"
"11001","0.000110951456008479","0.000110951456008479","0.000110951456008479","","",""
"11011","0.00012403710570652038","0.00012403710570652038","0.00012403710570652038","","",""
"11012","0.0002766167453955859","0.0002766167453955859","0.0002766167453955859","","",""
"11013","0.00025380091392435133","0.00025380091392435133","0.00025380091392435133","","",""
"11018","0.00014914281200617552","0.00014914281200617552","0.00014914281200617552","","",""
"11019","0.00010608093725750223","0.00010608093725750223","0.00010608093725750223","","",""
"11020","0.0001453917648177594","0.0001453917648177594","0.0001453917648177594","","",""
"11022","0.0006537376320920885","0.0006537376320920885","0.0006537376320920885","","",""
"11023","0.00015949385124258697","0.00015949385124258697","0.00015949385124258697","","",""
"11024","0.00015573982091154903","0.00015573982091154903","0.00015573982091154903","","",""
"11027","0.00008324778900714591","0.00008324778900714591","0.00008324778900714591","","",""
"11028","0.00021472277876455337","0.00021472277876455337","0.00021472277876455337","","",""
"11030","0.0001401727640768513","0.0001401727640768513","0.0001401727640768513","","",""
"11031","0.00013020841288380325","0.00013020841288380325","0.00013020841288380325","","",""
"11032","0.00008300250920001417","0.00008300250920001417","0.00008300250920001417","","",""
"11033","0.00009187917021336034","0.00009187917021336034","0.00009187917021336034","","",""
"11035","0.0001246033498318866","0.0001246033498318866","0.0001246033498318866","","",""
"11036","0.00016160725499503314","0.00016160725499503314","0.00016160725499503314","","",""
"11038","0.00011020808597095311","0.00011020808597095311","0.00011020808597095311","","",""
"11039","0.0001205114385811612","0.0001205114385811612","0.0001205114385811612","","",""
"11041","0.00011842701496789232","0.00011842701496789232","0.00011842701496789232","","",""
"11043","0.0005758648621849716","0.0005758648621849716","0.0005758648621849716","","",""
"11044","0.00010200893302680925","0.00010200893302680925","0.00010200893302680925","","",""
"11046","0.00012285336561035365","0.00012285336561035365","0.00012285336561035365","","",""
"11048","0.0000840746724861674","0.0000840746724861674","0.0000840746724861674","","",""
"11049","0.00011886510765179992","0.00011886510765179992","0.00011886510765179992","","",""
"11050","0.00010370770178269595","0.00010370770178269595","0.00010370770178269595","","",""
"11053","0.00011849502334371209","0.00011849502334371209","0.00011849502334371209","","",""
"11054","0.00008405592234339565","0.00008405592234339565","0.00008405592234339565","","",""
"11057","0.0001150754833361134","0.0001150754833361134","0.0001150754833361134","","",""
"11058","0.000167032252647914","0.000167032252647914","0.000167032252647914","","",""
"11061","0.000094309747510124","0.000094309747510124","0.000094309747510124","","",""
"11062","0.00008607206837041304","0.00008607206837041304","0.00008607206837041304","","",""
"11063","0.00014182885934133083","0.00014182885934133083","0.00014182885934133083","","",""
"11064","0.00014123132859822363","0.00014123132859822363","0.00014123132859822363","","",""
"11066","0.00010918216867139563","0.00010918216867139563","0.00010918216867139563","","",""
"11067","0.00010298685083398595","0.00010298685083398595","0.00010298685083398595","","",""
"11070","0.00019788762438111007","0.00019788762438111007","0.00019788762438111007","","",""
"11072","0.00014053171616978943","0.00014053171616978943","0.00014053171616978943","","",""
"11074","0.00010606229625409469","0.00010606229625409469","0.00010606229625409469","","",""
"11075","0.0001022784344968386","0.0001022784344968386","0.0001022784344968386","","",""
"11077","0.00043394710519351065","0.00043394710519351065","0.00043394710519351065","","",""
"11078","0.00008933724166126922","0.00008933724166126922","0.00008933724166126922","","",""
"11079","0.00014245537749957293","0.00014245537749957293","0.00014245537749957293","","",""
"11080","0.00010936587204923853","0.00010936587204923853","0.00010936587204923853","","",""
"11082","0.00009687766578281298","0.00009687766578281298","0.00009687766578281298","","",""
"11084","0.00010163769911741838","0.00010163769911741838","0.00010163769911741838","","",""
"11086","0.00012765135033987463","0.00012765135033987463","0.00012765135033987463","","",""
"11089","0.00012760868412442505","0.00012760868412442505","0.00012760868412442505","","",""
"11092","0.00020990570192225277","0.00020990570192225277","0.00020990570192225277","","",""
"11094","0.00012745360436383635","0.00012745360436383635","0.00012745360436383635","","",""
"11096","0.00010402700718259439","0.00010402700718259439","0.00010402700718259439","","",""
"11098","0.00016432399570476264","0.00016432399570476264","0.00016432399570476264","","",""
"11099","0.0006272650207392871","0.0006272650207392871","0.0006272650207392871","","",""
"11100","","","","0.0001285578910028562","0.0001285578910028562","0.0001285578910028562"
"11101","0.00018462214211467654","0.00018462214211467654","0.00018462214211467654","","",""
"11103","0.0000938756566029042","0.0000938756566029042","0.0000938756566029042","","",""
"11105","0.00009510516974842176","0.00009510516974842176","0.00009510516974842176","","",""
"11107","0.0002660769678186625","0.0002660769678186625","0.0002660769678186625","","",""
"11108","0.00008850968879414722","0.00008850968879414722","0.00008850968879414722","","",""
"11109","0.00022660991817247123","0.00022660991817247123","0.00022660991817247123","","",""
"11111","0.00009862668230198324","0.00009862668230198324","0.00009862668230198324","","",""
"11112","0.0006400428246706724","0.0006400428246706724","0.0006400428246706724","","",""
"11113","0.00011580411228351295","0.00011580411228351295","0.00011580411228351295","","",""
"11114","0.00013514769671019167","0.00013514769671019167","0.00013514769671019167","","",""
"11115","0.00016596316709183156","0.00016596316709183156","0.00016596316709183156","","",""
"11117","0.00010070118878502399","0.00010070118878502399","0.00010070118878502399","","",""
"11119","0.00009399194095749408","0.00009399194095749408","0.00009399194095749408","","",""
"11120","0.00013876466255169362","0.00013876466255169362","0.00013876466255169362","","",""
"11123","0.0001005722806439735","0.0001005722806439735","0.0001005722806439735","","",""
"11125","0.00008730516856303439","0.00008730516856303439","0.00008730516856303439","","",""
"11126","0.00009628335101297125","0.00009628335101297125","0.00009628335101297125","","",""
"11127","0.0004927435657009482","0.0004927435657009482","0.0004927435657009482","","",""
"11128","0.00009469046199228615","0.00009469046199228615","0.00009469046199228615","","",""
"11129","0.00010846450459212065","0.00010846450459212065","0.00010846450459212065","","",""
"11137","0.00012002405856037512","0.00012002405856037512","0.00012002405856037512","","",""
"11138","0.0006573022110387683","0.0006573022110387683","0.0006573022110387683","","",""
"11143","0.00010076324542751536","0.00010076324542751536","0.00010076324542751536","","",""
"11144","0.0001254334201803431","0.0001254334201803431","0.0001254334201803431","","",""
"11145","0.00014145715977065265","0.00014145715977065265","0.00014145715977065265","","",""
"11146","0.00013473108992911875","0.00013473108992911875","0.00013473108992911875","","",""
"11147","0.0006397246615961194","0.0006397246615961194","0.0006397246615961194","","",""
"11148","0.00008629593503428623","0.00008629593503428623","0.00008629593503428623","","",""
"11149","0.00010713831579778343","0.00010713831579778343","0.00010713831579778343","","",""
"11150","0.0005372189916670322","0.0005372189916670322","0.0005372189916670322","","",""
"11151","0.00009401587158208713","0.00009401587158208713","0.00009401587158208713","","",""
"11154","0.000142359989695251","0.000142359989695251","0.000142359989695251","","",""
"11156","0.00030160622554831207","0.00030160622554831207","0.00030160622554831207","","",""
"11157","0.00016836384020280093","0.00016836384020280093","0.00016836384020280093","","",""
"11159","0.00009128671808866784","0.00009128671808866784","0.00009128671808866784","","",""
"11160","0.00011758552864193916","0.00011758552864193916","0.00011758552864193916","","",""
"11162","0.00009107171354116872","0.00009107171354116872","0.00009107171354116872","","",""
"11164","0.00011006239947164431","0.00011006239947164431","0.00011006239947164431","","",""
"11165","0.00016179989324882627","0.00016179989324882627","0.00016179989324882627","","",""
"11167","0.0002946839667856693","0.0002946839667856693","0.0002946839667856693","","",""
