"Step","cube-single-play-singletask-task2-v0_multistep - train/loss","cube-single-play-singletask-task2-v0_multistep - train/loss__MIN","cube-single-play-singletask-task2-v0_multistep - train/loss__MAX","cube-single-play-singletask-task2-v0_multistep - val/loss","cube-single-play-singletask-task2-v0_multistep - val/loss__MIN","cube-single-play-singletask-task2-v0_multistep - val/loss__MAX"
"8720","0.08517294377088547","0.08517294377088547","0.08517294377088547","","",""
"8722","0.08775822073221207","0.08775822073221207","0.08775822073221207","","",""
"8723","0.07763506472110748","0.07763506472110748","0.07763506472110748","","",""
"8724","0.07839719951152802","0.07839719951152802","0.07839719951152802","","",""
"8725","0.08261760324239731","0.08261760324239731","0.08261760324239731","","",""
"8726","0.07925912737846375","0.07925912737846375","0.07925912737846375","","",""
"8727","0.0785134956240654","0.0785134956240654","0.0785134956240654","","",""
"8728","0.0823839083313942","0.0823839083313942","0.0823839083313942","","",""
"8729","0.08106014132499695","0.08106014132499695","0.08106014132499695","","",""
"8730","0.08269207179546356","0.08269207179546356","0.08269207179546356","","",""
"8731","0.0902048870921135","0.0902048870921135","0.0902048870921135","","",""
"8733","0.09407259523868561","0.09407259523868561","0.09407259523868561","","",""
"8734","0.09055251628160477","0.09055251628160477","0.09055251628160477","","",""
"8735","0.07770690321922302","0.07770690321922302","0.07770690321922302","","",""
"8737","0.08912506699562073","0.08912506699562073","0.08912506699562073","","",""
"8738","0.08123292773962021","0.08123292773962021","0.08123292773962021","","",""
"8739","0.08993370085954666","0.08993370085954666","0.08993370085954666","","",""
"8744","0.09499581158161163","0.09499581158161163","0.09499581158161163","","",""
"8745","0.07666759192943573","0.07666759192943573","0.07666759192943573","","",""
"8747","0.0968986451625824","0.0968986451625824","0.0968986451625824","","",""
"8749","0.09212552011013031","0.09212552011013031","0.09212552011013031","","",""
"8750","0.07955125719308853","0.07955125719308853","0.07955125719308853","","",""
"8753","0.08161957561969757","0.08161957561969757","0.08161957561969757","","",""
"8754","0.0870996043086052","0.0870996043086052","0.0870996043086052","","",""
"8755","0.08064047247171402","0.08064047247171402","0.08064047247171402","","",""
"8757","0.07843419909477234","0.07843419909477234","0.07843419909477234","","",""
"8758","0.08199998736381531","0.08199998736381531","0.08199998736381531","","",""
"8765","0.08527210354804993","0.08527210354804993","0.08527210354804993","","",""
"8767","0.08251865208148956","0.08251865208148956","0.08251865208148956","","",""
"8769","0.09242453426122665","0.09242453426122665","0.09242453426122665","","",""
"8770","0.08352499455213547","0.08352499455213547","0.08352499455213547","","",""
"8778","0.08073805272579193","0.08073805272579193","0.08073805272579193","","",""
"8780","0.07886292040348053","0.07886292040348053","0.07886292040348053","","",""
"8783","0.0753510370850563","0.0753510370850563","0.0753510370850563","","",""
"8784","0.0788603350520134","0.0788603350520134","0.0788603350520134","","",""
"8787","0.07518281042575836","0.07518281042575836","0.07518281042575836","","",""
"8789","0.07542607933282852","0.07542607933282852","0.07542607933282852","","",""
"8790","0.07632340490818024","0.07632340490818024","0.07632340490818024","","",""
"8792","0.07849029451608658","0.07849029451608658","0.07849029451608658","","",""
"8793","0.08056449890136719","0.08056449890136719","0.08056449890136719","","",""
"8794","0.07933393865823746","0.07933393865823746","0.07933393865823746","","",""
"8799","0.07395165413618088","0.07395165413618088","0.07395165413618088","","",""
"8800","","","","0.08433492481708527","0.08433492481708527","0.08433492481708527"
"8805","0.0793675109744072","0.0793675109744072","0.0793675109744072","","",""
"8806","0.07950277626514435","0.07950277626514435","0.07950277626514435","","",""
"8810","0.07913696765899658","0.07913696765899658","0.07913696765899658","","",""
"8812","0.07838396728038788","0.07838396728038788","0.07838396728038788","","",""
"8814","0.08490834385156631","0.08490834385156631","0.08490834385156631","","",""
"8817","0.08017616719007492","0.08017616719007492","0.08017616719007492","","",""
"8819","0.08242261409759521","0.08242261409759521","0.08242261409759521","","",""
"8820","0.08379771560430527","0.08379771560430527","0.08379771560430527","","",""
"8821","0.0816022977232933","0.0816022977232933","0.0816022977232933","","",""
"8825","0.080086849629879","0.080086849629879","0.080086849629879","","",""
"8827","0.08071830868721008","0.08071830868721008","0.08071830868721008","","",""
"8832","0.07769393175840378","0.07769393175840378","0.07769393175840378","","",""
"8837","0.08622495830059052","0.08622495830059052","0.08622495830059052","","",""
"8838","0.08297445625066757","0.08297445625066757","0.08297445625066757","","",""
"8840","0.08078278601169586","0.08078278601169586","0.08078278601169586","","",""
"8841","0.08452605456113815","0.08452605456113815","0.08452605456113815","","",""
"8842","0.08543810993432999","0.08543810993432999","0.08543810993432999","","",""
"8843","0.07559414952993393","0.07559414952993393","0.07559414952993393","","",""
"8844","0.0802115947008133","0.0802115947008133","0.0802115947008133","","",""
"8846","0.08219156414270401","0.08219156414270401","0.08219156414270401","","",""
"8852","0.08070492744445801","0.08070492744445801","0.08070492744445801","","",""
"8853","0.0761607438325882","0.0761607438325882","0.0761607438325882","","",""
"8855","0.07707982510328293","0.07707982510328293","0.07707982510328293","","",""
"8860","0.07644667476415634","0.07644667476415634","0.07644667476415634","","",""
"8862","0.08364561200141907","0.08364561200141907","0.08364561200141907","","",""
"8863","0.07431323826313019","0.07431323826313019","0.07431323826313019","","",""
"8864","0.07844336330890656","0.07844336330890656","0.07844336330890656","","",""
"8865","0.07663050293922424","0.07663050293922424","0.07663050293922424","","",""
"8866","0.07758419960737228","0.07758419960737228","0.07758419960737228","","",""
"8867","0.08362375199794769","0.08362375199794769","0.08362375199794769","","",""
"8868","0.07528114318847656","0.07528114318847656","0.07528114318847656","","",""
"8869","0.07310344278812408","0.07310344278812408","0.07310344278812408","","",""
"8870","0.08303791284561157","0.08303791284561157","0.08303791284561157","","",""
"8871","0.07923536747694016","0.07923536747694016","0.07923536747694016","","",""
"8873","0.08061821758747101","0.08061821758747101","0.08061821758747101","","",""
"8874","0.07616090774536133","0.07616090774536133","0.07616090774536133","","",""
"8875","0.07278016209602356","0.07278016209602356","0.07278016209602356","","",""
"8879","0.08136637508869171","0.08136637508869171","0.08136637508869171","","",""
"8880","0.08160195499658585","0.08160195499658585","0.08160195499658585","","",""
"8883","0.0757497251033783","0.0757497251033783","0.0757497251033783","","",""
"8884","0.07842932641506195","0.07842932641506195","0.07842932641506195","","",""
"8885","0.07564549893140793","0.07564549893140793","0.07564549893140793","","",""
"8887","0.08469198644161224","0.08469198644161224","0.08469198644161224","","",""
"8888","0.08682604879140854","0.08682604879140854","0.08682604879140854","","",""
"8893","0.0799841657280922","0.0799841657280922","0.0799841657280922","","",""
"8894","0.07785332202911377","0.07785332202911377","0.07785332202911377","","",""
"8895","0.08796393126249313","0.08796393126249313","0.08796393126249313","","",""
"8898","0.08002196997404099","0.08002196997404099","0.08002196997404099","","",""
"8899","0.07846003025770187","0.07846003025770187","0.07846003025770187","","",""
"8900","","","","0.09019064903259277","0.09019064903259277","0.09019064903259277"
"8901","0.08176892250776291","0.08176892250776291","0.08176892250776291","","",""
"8903","0.07520674169063568","0.07520674169063568","0.07520674169063568","","",""
"8906","0.08171471208333969","0.08171471208333969","0.08171471208333969","","",""
"8907","0.08151298016309738","0.08151298016309738","0.08151298016309738","","",""
"8908","0.08001568168401718","0.08001568168401718","0.08001568168401718","","",""
"8909","0.08306276798248291","0.08306276798248291","0.08306276798248291","","",""
"8910","0.08533423393964767","0.08533423393964767","0.08533423393964767","","",""
"8913","0.08439881354570389","0.08439881354570389","0.08439881354570389","","",""
"8915","0.07897309213876724","0.07897309213876724","0.07897309213876724","","",""
"8916","0.09889198839664459","0.09889198839664459","0.09889198839664459","","",""
"8917","0.10542137920856476","0.10542137920856476","0.10542137920856476","","",""
"8921","0.09243948757648468","0.09243948757648468","0.09243948757648468","","",""
"8922","0.08534321933984756","0.08534321933984756","0.08534321933984756","","",""
"8923","0.08295352756977081","0.08295352756977081","0.08295352756977081","","",""
"8927","0.08134377002716064","0.08134377002716064","0.08134377002716064","","",""
"8928","0.07856422662734985","0.07856422662734985","0.07856422662734985","","",""
"8929","0.08574863523244858","0.08574863523244858","0.08574863523244858","","",""
"8932","0.07740390300750732","0.07740390300750732","0.07740390300750732","","",""
"8935","0.07840755581855774","0.07840755581855774","0.07840755581855774","","",""
"8936","0.07847511768341064","0.07847511768341064","0.07847511768341064","","",""
"8937","0.07813772559165955","0.07813772559165955","0.07813772559165955","","",""
"8938","0.08581974357366562","0.08581974357366562","0.08581974357366562","","",""
"8940","0.07405929267406464","0.07405929267406464","0.07405929267406464","","",""
"8944","0.08728665858507156","0.08728665858507156","0.08728665858507156","","",""
"8949","0.09006809443235397","0.09006809443235397","0.09006809443235397","","",""
"8951","0.07560761272907257","0.07560761272907257","0.07560761272907257","","",""
"8952","0.0853758230805397","0.0853758230805397","0.0853758230805397","","",""
"8954","0.09254061430692673","0.09254061430692673","0.09254061430692673","","",""
"8956","0.08659715950489044","0.08659715950489044","0.08659715950489044","","",""
"8957","0.08439915627241135","0.08439915627241135","0.08439915627241135","","",""
"8960","0.08038880676031113","0.08038880676031113","0.08038880676031113","","",""
"8966","0.07245617359876633","0.07245617359876633","0.07245617359876633","","",""
"8968","0.07912007719278336","0.07912007719278336","0.07912007719278336","","",""
"8969","0.07167104631662369","0.07167104631662369","0.07167104631662369","","",""
"8970","0.07172881066799164","0.07172881066799164","0.07172881066799164","","",""
"8974","0.08005684614181519","0.08005684614181519","0.08005684614181519","","",""
"8975","0.07922452688217163","0.07922452688217163","0.07922452688217163","","",""
"8976","0.07416924834251404","0.07416924834251404","0.07416924834251404","","",""
"8977","0.07497598975896835","0.07497598975896835","0.07497598975896835","","",""
"8980","0.07519103586673737","0.07519103586673737","0.07519103586673737","","",""
"8982","0.07483978569507599","0.07483978569507599","0.07483978569507599","","",""
"8984","0.073908232152462","0.073908232152462","0.073908232152462","","",""
"8986","0.07239869982004166","0.07239869982004166","0.07239869982004166","","",""
"8989","0.07260420173406601","0.07260420173406601","0.07260420173406601","","",""
"8990","0.07384469360113144","0.07384469360113144","0.07384469360113144","","",""
"8991","0.07099340856075287","0.07099340856075287","0.07099340856075287","","",""
"8993","0.07749974727630615","0.07749974727630615","0.07749974727630615","","",""
"8998","0.07438933104276657","0.07438933104276657","0.07438933104276657","","",""
"8999","0.07304128259420395","0.07304128259420395","0.07304128259420395","","",""
"9000","","","","0.07787828892469406","0.07787828892469406","0.07787828892469406"
"9002","0.07920484989881516","0.07920484989881516","0.07920484989881516","","",""
"9003","0.07454290986061096","0.07454290986061096","0.07454290986061096","","",""
"9004","0.07773128151893616","0.07773128151893616","0.07773128151893616","","",""
"9008","0.07877723127603531","0.07877723127603531","0.07877723127603531","","",""
"9009","0.07730871438980103","0.07730871438980103","0.07730871438980103","","",""
"9010","0.07610144466161728","0.07610144466161728","0.07610144466161728","","",""
"9012","0.08280626684427261","0.08280626684427261","0.08280626684427261","","",""
"9014","0.07934553921222687","0.07934553921222687","0.07934553921222687","","",""
"9015","0.07920769602060318","0.07920769602060318","0.07920769602060318","","",""
"9017","0.07717672735452652","0.07717672735452652","0.07717672735452652","","",""
"9021","0.0760190412402153","0.0760190412402153","0.0760190412402153","","",""
"9023","0.07635857909917831","0.07635857909917831","0.07635857909917831","","",""
"9024","0.0781649798154831","0.0781649798154831","0.0781649798154831","","",""
"9029","0.07801075279712677","0.07801075279712677","0.07801075279712677","","",""
"9031","0.07553831487894058","0.07553831487894058","0.07553831487894058","","",""
"9034","0.0744396448135376","0.0744396448135376","0.0744396448135376","","",""
"9036","0.07666739821434021","0.07666739821434021","0.07666739821434021","","",""
"9047","0.07535010576248169","0.07535010576248169","0.07535010576248169","","",""
"9049","0.07081133127212524","0.07081133127212524","0.07081133127212524","","",""
"9050","0.07309401035308838","0.07309401035308838","0.07309401035308838","","",""
"9051","0.077244833111763","0.077244833111763","0.077244833111763","","",""
"9052","0.07544445246458054","0.07544445246458054","0.07544445246458054","","",""
"9053","0.07266364991664886","0.07266364991664886","0.07266364991664886","","",""
"9054","0.08178158104419708","0.08178158104419708","0.08178158104419708","","",""
"9055","0.0845232903957367","0.0845232903957367","0.0845232903957367","","",""
"9056","0.07272383570671082","0.07272383570671082","0.07272383570671082","","",""
"9057","0.0737195760011673","0.0737195760011673","0.0737195760011673","","",""
"9058","0.0806918516755104","0.0806918516755104","0.0806918516755104","","",""
"9059","0.0830063670873642","0.0830063670873642","0.0830063670873642","","",""
"9061","0.07925311475992203","0.07925311475992203","0.07925311475992203","","",""
"9063","0.08239912241697311","0.08239912241697311","0.08239912241697311","","",""
"9064","0.08657194674015045","0.08657194674015045","0.08657194674015045","","",""
"9066","0.07745273411273956","0.07745273411273956","0.07745273411273956","","",""
"9069","0.08507560193538666","0.08507560193538666","0.08507560193538666","","",""
"9072","0.0887054055929184","0.0887054055929184","0.0887054055929184","","",""
"9073","0.09606914967298508","0.09606914967298508","0.09606914967298508","","",""
"9075","0.0883745327591896","0.0883745327591896","0.0883745327591896","","",""
"9078","0.08913912624120712","0.08913912624120712","0.08913912624120712","","",""
"9079","0.08491017669439316","0.08491017669439316","0.08491017669439316","","",""
"9080","0.0774480402469635","0.0774480402469635","0.0774480402469635","","",""
"9082","0.100365549325943","0.100365549325943","0.100365549325943","","",""
"9084","0.0845852792263031","0.0845852792263031","0.0845852792263031","","",""
"9086","0.08017420768737793","0.08017420768737793","0.08017420768737793","","",""
"9090","0.09828566014766693","0.09828566014766693","0.09828566014766693","","",""
"9092","0.0944235697388649","0.0944235697388649","0.0944235697388649","","",""
"9093","0.07730530947446823","0.07730530947446823","0.07730530947446823","","",""
"9094","0.0871371403336525","0.0871371403336525","0.0871371403336525","","",""
"9095","0.07948079705238342","0.07948079705238342","0.07948079705238342","","",""
"9099","0.07952259480953217","0.07952259480953217","0.07952259480953217","","",""
"9100","","","","0.08477604389190674","0.08477604389190674","0.08477604389190674"
"9102","0.08089005947113037","0.08089005947113037","0.08089005947113037","","",""
"9103","0.07432076334953308","0.07432076334953308","0.07432076334953308","","",""
"9106","0.08514079451560974","0.08514079451560974","0.08514079451560974","","",""
"9107","0.07520924508571625","0.07520924508571625","0.07520924508571625","","",""
"9108","0.07737348973751068","0.07737348973751068","0.07737348973751068","","",""
"9110","0.07797977328300476","0.07797977328300476","0.07797977328300476","","",""
"9112","0.08020903915166855","0.08020903915166855","0.08020903915166855","","",""
"9113","0.07376286387443542","0.07376286387443542","0.07376286387443542","","",""
"9114","0.07408761233091354","0.07408761233091354","0.07408761233091354","","",""
"9116","0.07726051658391953","0.07726051658391953","0.07726051658391953","","",""
"9117","0.08006969839334488","0.08006969839334488","0.08006969839334488","","",""
"9119","0.0759211927652359","0.0759211927652359","0.0759211927652359","","",""
"9122","0.07328328490257263","0.07328328490257263","0.07328328490257263","","",""
"9124","0.07782788574695587","0.07782788574695587","0.07782788574695587","","",""
"9127","0.08051221817731857","0.08051221817731857","0.08051221817731857","","",""
"9128","0.07517887651920319","0.07517887651920319","0.07517887651920319","","",""
"9129","0.0749349296092987","0.0749349296092987","0.0749349296092987","","",""
"9133","0.07899489998817444","0.07899489998817444","0.07899489998817444","","",""
"9137","0.0712299793958664","0.0712299793958664","0.0712299793958664","","",""
"9142","0.07402738928794861","0.07402738928794861","0.07402738928794861","","",""
"9144","0.07409560680389404","0.07409560680389404","0.07409560680389404","","",""
"9145","0.07252971082925797","0.07252971082925797","0.07252971082925797","","",""
"9147","0.07596433162689209","0.07596433162689209","0.07596433162689209","","",""
"9149","0.07257258892059326","0.07257258892059326","0.07257258892059326","","",""
"9152","0.07045959681272507","0.07045959681272507","0.07045959681272507","","",""
"9154","0.07037519663572311","0.07037519663572311","0.07037519663572311","","",""
"9156","0.07533303648233414","0.07533303648233414","0.07533303648233414","","",""
"9162","0.07754650712013245","0.07754650712013245","0.07754650712013245","","",""
"9164","0.0753769725561142","0.0753769725561142","0.0753769725561142","","",""
"9165","0.080503448843956","0.080503448843956","0.080503448843956","","",""
"9166","0.07223724573850632","0.07223724573850632","0.07223724573850632","","",""
"9167","0.07600052654743195","0.07600052654743195","0.07600052654743195","","",""
"9168","0.08137857913970947","0.08137857913970947","0.08137857913970947","","",""
"9170","0.0784238949418068","0.0784238949418068","0.0784238949418068","","",""
"9172","0.08092596381902695","0.08092596381902695","0.08092596381902695","","",""
"9173","0.08056262880563736","0.08056262880563736","0.08056262880563736","","",""
"9174","0.0752803310751915","0.0752803310751915","0.0752803310751915","","",""
"9179","0.07273086905479431","0.07273086905479431","0.07273086905479431","","",""
"9180","0.0827099084854126","0.0827099084854126","0.0827099084854126","","",""
"9181","0.07626509666442871","0.07626509666442871","0.07626509666442871","","",""
"9190","0.08030855655670166","0.08030855655670166","0.08030855655670166","","",""
"9192","0.07565473020076752","0.07565473020076752","0.07565473020076752","","",""
"9193","0.07570028305053711","0.07570028305053711","0.07570028305053711","","",""
"9194","0.07344183325767517","0.07344183325767517","0.07344183325767517","","",""
"9195","0.07198407500982285","0.07198407500982285","0.07198407500982285","","",""
"9196","0.07730980217456818","0.07730980217456818","0.07730980217456818","","",""
"9198","0.07154964655637741","0.07154964655637741","0.07154964655637741","","",""
"9200","","","","0.07646708190441132","0.07646708190441132","0.07646708190441132"
"9202","0.0685843974351883","0.0685843974351883","0.0685843974351883","","",""
"9203","0.06595799326896667","0.06595799326896667","0.06595799326896667","","",""
"9204","0.07498528808355331","0.07498528808355331","0.07498528808355331","","",""
"9207","0.07572870701551437","0.07572870701551437","0.07572870701551437","","",""
"9209","0.06840481609106064","0.06840481609106064","0.06840481609106064","","",""
"9213","0.07100461423397064","0.07100461423397064","0.07100461423397064","","",""
"9217","0.07533834874629974","0.07533834874629974","0.07533834874629974","","",""
"9220","0.0740637481212616","0.0740637481212616","0.0740637481212616","","",""
"9221","0.07457992434501648","0.07457992434501648","0.07457992434501648","","",""
"9224","0.07151391357183456","0.07151391357183456","0.07151391357183456","","",""
"9226","0.07339302450418472","0.07339302450418472","0.07339302450418472","","",""
"9227","0.07700520008802414","0.07700520008802414","0.07700520008802414","","",""
"9228","0.07654224336147308","0.07654224336147308","0.07654224336147308","","",""
"9230","0.07277559489011765","0.07277559489011765","0.07277559489011765","","",""
"9232","0.07607543468475342","0.07607543468475342","0.07607543468475342","","",""
"9234","0.07622101157903671","0.07622101157903671","0.07622101157903671","","",""
"9235","0.07484817504882812","0.07484817504882812","0.07484817504882812","","",""
"9236","0.07179974764585495","0.07179974764585495","0.07179974764585495","","",""
"9237","0.06998332589864731","0.06998332589864731","0.06998332589864731","","",""
"9240","0.06842218339443207","0.06842218339443207","0.06842218339443207","","",""
"9243","0.07119721174240112","0.07119721174240112","0.07119721174240112","","",""
"9244","0.0694466084241867","0.0694466084241867","0.0694466084241867","","",""
"9246","0.07264604419469833","0.07264604419469833","0.07264604419469833","","",""
"9249","0.07403139024972916","0.07403139024972916","0.07403139024972916","","",""
"9250","0.07200156152248383","0.07200156152248383","0.07200156152248383","","",""
"9253","0.07489573955535889","0.07489573955535889","0.07489573955535889","","",""
"9256","0.07809552550315857","0.07809552550315857","0.07809552550315857","","",""
"9257","0.08083446323871613","0.08083446323871613","0.08083446323871613","","",""
"9259","0.07485093176364899","0.07485093176364899","0.07485093176364899","","",""
"9262","0.07353273779153824","0.07353273779153824","0.07353273779153824","","",""
"9263","0.07531994581222534","0.07531994581222534","0.07531994581222534","","",""
"9264","0.07143697887659073","0.07143697887659073","0.07143697887659073","","",""
"9267","0.07315937429666519","0.07315937429666519","0.07315937429666519","","",""
"9268","0.07482938468456268","0.07482938468456268","0.07482938468456268","","",""
"9270","0.07437822967767715","0.07437822967767715","0.07437822967767715","","",""
"9271","0.07098442316055298","0.07098442316055298","0.07098442316055298","","",""
"9274","0.07455294579267502","0.07455294579267502","0.07455294579267502","","",""
"9279","0.07166500389575958","0.07166500389575958","0.07166500389575958","","",""
"9281","0.06817411631345749","0.06817411631345749","0.06817411631345749","","",""
"9287","0.0677366778254509","0.0677366778254509","0.0677366778254509","","",""
"9288","0.06928171962499619","0.06928171962499619","0.06928171962499619","","",""
"9289","0.0731767863035202","0.0731767863035202","0.0731767863035202","","",""
"9290","0.07396059483289719","0.07396059483289719","0.07396059483289719","","",""
"9296","0.06890922039747238","0.06890922039747238","0.06890922039747238","","",""
"9298","0.07568319886922836","0.07568319886922836","0.07568319886922836","","",""
"9300","","","","0.07712476700544357","0.07712476700544357","0.07712476700544357"
"9301","0.0707920491695404","0.0707920491695404","0.0707920491695404","","",""
"9307","0.06717099994421005","0.06717099994421005","0.06717099994421005","","",""
"9310","0.0676494836807251","0.0676494836807251","0.0676494836807251","","",""
"9311","0.07109927386045456","0.07109927386045456","0.07109927386045456","","",""
"9313","0.06907229125499725","0.06907229125499725","0.06907229125499725","","",""
"9314","0.06802414357662201","0.06802414357662201","0.06802414357662201","","",""
"9315","0.07329026609659195","0.07329026609659195","0.07329026609659195","","",""
"9316","0.0770859643816948","0.0770859643816948","0.0770859643816948","","",""
"9319","0.07814472913742065","0.07814472913742065","0.07814472913742065","","",""
"9320","0.08927364647388458","0.08927364647388458","0.08927364647388458","","",""
"9322","0.07733304798603058","0.07733304798603058","0.07733304798603058","","",""
"9324","0.0750407874584198","0.0750407874584198","0.0750407874584198","","",""
"9325","0.09012790769338608","0.09012790769338608","0.09012790769338608","","",""
"9326","0.07898668199777603","0.07898668199777603","0.07898668199777603","","",""
"9327","0.08107927441596985","0.08107927441596985","0.08107927441596985","","",""
"9332","0.07991816848516464","0.07991816848516464","0.07991816848516464","","",""
"9334","0.08131846785545349","0.08131846785545349","0.08131846785545349","","",""
"9335","0.08539340645074844","0.08539340645074844","0.08539340645074844","","",""
"9337","0.08030076324939728","0.08030076324939728","0.08030076324939728","","",""
"9338","0.07637595385313034","0.07637595385313034","0.07637595385313034","","",""
"9339","0.07375101745128632","0.07375101745128632","0.07375101745128632","","",""
"9341","0.07878827303647995","0.07878827303647995","0.07878827303647995","","",""
"9344","0.07521696388721466","0.07521696388721466","0.07521696388721466","","",""
"9346","0.07844523340463638","0.07844523340463638","0.07844523340463638","","",""
"9349","0.07471262663602829","0.07471262663602829","0.07471262663602829","","",""
"9350","0.07622673362493515","0.07622673362493515","0.07622673362493515","","",""
"9354","0.07139164209365845","0.07139164209365845","0.07139164209365845","","",""
"9356","0.07608943432569504","0.07608943432569504","0.07608943432569504","","",""
"9358","0.07037603110074997","0.07037603110074997","0.07037603110074997","","",""
"9359","0.07585351169109344","0.07585351169109344","0.07585351169109344","","",""
"9362","0.07035698741674423","0.07035698741674423","0.07035698741674423","","",""
"9363","0.06910965591669083","0.06910965591669083","0.06910965591669083","","",""
"9364","0.07532794773578644","0.07532794773578644","0.07532794773578644","","",""
"9365","0.07298364490270615","0.07298364490270615","0.07298364490270615","","",""
"9366","0.07486466318368912","0.07486466318368912","0.07486466318368912","","",""
"9369","0.06952627748250961","0.06952627748250961","0.06952627748250961","","",""
"9370","0.0683378279209137","0.0683378279209137","0.0683378279209137","","",""
"9372","0.0674637109041214","0.0674637109041214","0.0674637109041214","","",""
"9375","0.06880974024534225","0.06880974024534225","0.06880974024534225","","",""
"9377","0.06958333402872086","0.06958333402872086","0.06958333402872086","","",""
"9378","0.06862842291593552","0.06862842291593552","0.06862842291593552","","",""
"9379","0.06828222423791885","0.06828222423791885","0.06828222423791885","","",""
"9381","0.06937596201896667","0.06937596201896667","0.06937596201896667","","",""
"9384","0.07174943387508392","0.07174943387508392","0.07174943387508392","","",""
"9386","0.07587830722332001","0.07587830722332001","0.07587830722332001","","",""
"9387","0.07661576569080353","0.07661576569080353","0.07661576569080353","","",""
"9388","0.07491246610879898","0.07491246610879898","0.07491246610879898","","",""
"9390","0.07861144840717316","0.07861144840717316","0.07861144840717316","","",""
"9392","0.0705193430185318","0.0705193430185318","0.0705193430185318","","",""
"9394","0.07234912365674973","0.07234912365674973","0.07234912365674973","","",""
"9395","0.07299445569515228","0.07299445569515228","0.07299445569515228","","",""
"9398","0.07250876724720001","0.07250876724720001","0.07250876724720001","","",""
"9399","0.07084234803915024","0.07084234803915024","0.07084234803915024","","",""
"9400","","","","0.0781894400715828","0.0781894400715828","0.0781894400715828"
"9402","0.06684750318527222","0.06684750318527222","0.06684750318527222","","",""
"9403","0.07541052997112274","0.07541052997112274","0.07541052997112274","","",""
"9407","0.08011230826377869","0.08011230826377869","0.08011230826377869","","",""
"9408","0.06939612329006195","0.06939612329006195","0.06939612329006195","","",""
"9410","0.07475362718105316","0.07475362718105316","0.07475362718105316","","",""
"9411","0.07308825850486755","0.07308825850486755","0.07308825850486755","","",""
"9412","0.07043051719665527","0.07043051719665527","0.07043051719665527","","",""
"9413","0.06982314586639404","0.06982314586639404","0.06982314586639404","","",""
"9414","0.07362720370292664","0.07362720370292664","0.07362720370292664","","",""
"9415","0.06841986626386642","0.06841986626386642","0.06841986626386642","","",""
"9416","0.07074055820703506","0.07074055820703506","0.07074055820703506","","",""
"9417","0.07070878148078918","0.07070878148078918","0.07070878148078918","","",""
"9419","0.07120893150568008","0.07120893150568008","0.07120893150568008","","",""
"9424","0.07205992192029953","0.07205992192029953","0.07205992192029953","","",""
"9427","0.07309602200984955","0.07309602200984955","0.07309602200984955","","",""
"9428","0.07071313261985779","0.07071313261985779","0.07071313261985779","","",""
"9430","0.07260842621326447","0.07260842621326447","0.07260842621326447","","",""
"9436","0.07289303839206696","0.07289303839206696","0.07289303839206696","","",""
"9439","0.07578389346599579","0.07578389346599579","0.07578389346599579","","",""
"9440","0.07238135486841202","0.07238135486841202","0.07238135486841202","","",""
"9441","0.0742207020521164","0.0742207020521164","0.0742207020521164","","",""
"9443","0.07695361971855164","0.07695361971855164","0.07695361971855164","","",""
"9444","0.07134373486042023","0.07134373486042023","0.07134373486042023","","",""
"9447","0.07908158004283905","0.07908158004283905","0.07908158004283905","","",""
"9449","0.08442909270524979","0.08442909270524979","0.08442909270524979","","",""
"9450","0.08018653094768524","0.08018653094768524","0.08018653094768524","","",""
"9451","0.07552271336317062","0.07552271336317062","0.07552271336317062","","",""
"9453","0.09043142199516296","0.09043142199516296","0.09043142199516296","","",""
"9455","0.07674837112426758","0.07674837112426758","0.07674837112426758","","",""
"9456","0.07890982925891876","0.07890982925891876","0.07890982925891876","","",""
"9459","0.07993519306182861","0.07993519306182861","0.07993519306182861","","",""
"9460","0.07559677958488464","0.07559677958488464","0.07559677958488464","","",""
"9461","0.0767860934138298","0.0767860934138298","0.0767860934138298","","",""
"9464","0.09057799726724625","0.09057799726724625","0.09057799726724625","","",""
"9465","0.07415390014648438","0.07415390014648438","0.07415390014648438","","",""
"9467","0.0800895243883133","0.0800895243883133","0.0800895243883133","","",""
"9468","0.07095194607973099","0.07095194607973099","0.07095194607973099","","",""
"9470","0.0728931650519371","0.0728931650519371","0.0728931650519371","","",""
"9471","0.06823505461215973","0.06823505461215973","0.06823505461215973","","",""
"9477","0.06960509717464447","0.06960509717464447","0.06960509717464447","","",""
"9479","0.07358524948358536","0.07358524948358536","0.07358524948358536","","",""
"9480","0.07143092155456543","0.07143092155456543","0.07143092155456543","","",""
"9481","0.07084259390830994","0.07084259390830994","0.07084259390830994","","",""
"9482","0.07109330594539642","0.07109330594539642","0.07109330594539642","","",""
"9484","0.07171151041984558","0.07171151041984558","0.07171151041984558","","",""
"9486","0.06814821809530258","0.06814821809530258","0.06814821809530258","","",""
"9487","0.06882690638303757","0.06882690638303757","0.06882690638303757","","",""
"9489","0.06700114905834198","0.06700114905834198","0.06700114905834198","","",""
"9490","0.06871238350868225","0.06871238350868225","0.06871238350868225","","",""
"9495","0.06679104268550873","0.06679104268550873","0.06679104268550873","","",""
"9496","0.07129703462123871","0.07129703462123871","0.07129703462123871","","",""
"9497","0.0681382417678833","0.0681382417678833","0.0681382417678833","","",""
"9500","0.06679139286279678","0.06679139286279678","0.06679139286279678","0.07053783535957336","0.07053783535957336","0.07053783535957336"
