,seed,alpha,step,success
705,6311,10.191864054745066,120000,0.08
706,6311,10.191864054745066,140000,0.32
707,6311,10.191864054745066,160000,0.16
708,6311,10.191864054745066,180000,0.28
709,6311,10.191864054745066,200000,0.2
710,6311,10.191864054745066,220000,0.18
711,6311,10.191864054745066,240000,0.28
712,6311,10.191864054745066,260000,0.3
713,6311,10.191864054745066,280000,0.34
714,6311,10.191864054745066,300000,0.2
715,6311,10.191864054745066,320000,0.22
716,6311,10.191864054745066,340000,0.4
717,6311,10.191864054745066,360000,0.24
718,6311,10.191864054745066,380000,0.3
719,6311,10.191864054745066,400000,0.24
720,6311,10.191864054745066,420000,0.32
721,6311,10.191864054745066,440000,0.32
722,6311,10.191864054745066,460000,0.46
723,6311,10.191864054745066,480000,0.28
724,6311,10.191864054745066,500000,0.26
725,6311,10.191864054745066,520000,0.1
726,6311,10.191864054745066,540000,0.22
727,6311,10.191864054745066,560000,0.36
728,6311,10.191864054745066,580000,0.34
729,6311,10.191864054745066,600000,0.22
730,6311,10.191864054745066,620000,0.2
731,6311,10.191864054745066,640000,0.42
732,6311,10.191864054745066,660000,0.36
733,6311,10.191864054745066,680000,0.2
734,6311,10.191864054745066,700000,0.36
735,6311,10.191864054745066,720000,0.28
736,6311,10.191864054745066,740000,0.26
737,6311,10.191864054745066,760000,0.34
738,6311,10.191864054745066,780000,0.38
739,6311,10.191864054745066,800000,0.32
740,6311,10.191864054745066,820000,0.18
741,6311,10.191864054745066,840000,0.32
742,6311,10.191864054745066,860000,0.36
743,6311,10.191864054745066,880000,0.34
744,6311,10.191864054745066,900000,0.36
745,6311,10.191864054745066,920000,0.4
746,6311,10.191864054745066,940000,0.2
747,6311,10.191864054745066,960000,0.3
748,6311,10.191864054745066,980000,0.22
749,6311,10.191864054745066,1000000,0.24
750,6311,63.81932012473597,20000,0.0
751,6311,63.81932012473597,40000,0.0
752,6311,63.81932012473597,60000,0.0
753,6311,63.81932012473597,80000,0.04
754,6311,63.81932012473597,100000,0.0
755,6311,63.81932012473597,120000,0.02
756,6311,63.81932012473597,140000,0.04
757,6311,63.81932012473597,160000,0.04
758,6311,63.81932012473597,180000,0.0
759,6311,63.81932012473597,200000,0.04
760,6311,63.81932012473597,220000,0.02
761,6311,63.81932012473597,240000,0.0
762,6311,63.81932012473597,260000,0.02
763,6311,63.81932012473597,280000,0.08
764,6311,63.81932012473597,300000,0.02
765,6311,63.81932012473597,320000,0.12
766,6311,63.81932012473597,340000,0.06
767,6311,63.81932012473597,360000,0.06
768,6311,63.81932012473597,380000,0.0
769,6311,63.81932012473597,400000,0.0
770,6311,63.81932012473597,420000,0.02
771,6311,63.81932012473597,440000,0.02
772,6311,63.81932012473597,460000,0.04
773,6311,63.81932012473597,480000,0.02
774,6311,63.81932012473597,500000,0.02
775,6311,63.81932012473597,520000,0.06
776,6311,63.81932012473597,540000,0.0
777,6311,63.81932012473597,560000,0.08
778,6311,63.81932012473597,580000,0.02
779,6311,63.81932012473597,600000,0.0
780,6311,63.81932012473597,620000,0.0
781,6311,63.81932012473597,640000,0.04
782,6311,63.81932012473597,660000,0.02
783,6311,63.81932012473597,680000,0.02
784,6311,63.81932012473597,700000,0.08
785,6311,63.81932012473597,720000,0.02
786,6311,63.81932012473597,740000,0.04
787,6311,63.81932012473597,760000,0.02
788,6311,63.81932012473597,780000,0.14
789,6311,63.81932012473597,800000,0.06
790,6311,63.81932012473597,820000,0.0
791,6311,63.81932012473597,840000,0.0
792,6311,63.81932012473597,860000,0.02
793,6311,63.81932012473597,880000,0.02
794,6311,63.81932012473597,900000,0.02
795,6311,63.81932012473597,920000,0.02
796,6311,63.81932012473597,940000,0.0
797,6311,63.81932012473597,960000,0.06
798,6311,63.81932012473597,980000,0.02
799,6311,63.81932012473597,1000000,0.06
800,6311,1000.0,20000,0.0
801,6311,1000.0,40000,0.0
802,6311,1000.0,60000,0.0
803,6311,1000.0,80000,0.0
804,6311,1000.0,100000,0.0
805,6311,1000.0,120000,0.0
806,6311,1000.0,140000,0.02
807,6311,1000.0,160000,0.0
808,6311,1000.0,180000,0.0
809,6311,1000.0,200000,0.0
810,6311,1000.0,220000,0.0
811,6311,1000.0,240000,0.0
812,6311,1000.0,260000,0.0
813,6311,1000.0,280000,0.0
814,6311,1000.0,300000,0.0
815,6311,1000.0,320000,0.0
816,6311,1000.0,340000,0.0
817,6311,1000.0,360000,0.0
818,6311,1000.0,380000,0.0
819,6311,1000.0,400000,0.0
820,6311,1000.0,420000,0.0
821,6311,1000.0,440000,0.0
822,6311,1000.0,460000,0.0
823,6311,1000.0,480000,0.0
824,6311,1000.0,500000,0.0
825,6311,1000.0,520000,0.0
826,6311,1000.0,540000,0.0
827,6311,1000.0,560000,0.02
828,6311,1000.0,580000,0.0
829,6311,1000.0,600000,0.0
830,6311,1000.0,620000,0.0
831,6311,1000.0,640000,0.02
832,6311,1000.0,660000,0.0
833,6311,1000.0,680000,0.0
834,6311,1000.0,700000,0.0
835,6311,1000.0,720000,0.0
836,6311,1000.0,740000,0.0
837,6311,1000.0,760000,0.04
838,6311,1000.0,780000,0.04
839,6311,1000.0,800000,0.0
840,6311,1000.0,820000,0.0
841,6311,1000.0,840000,0.02
842,6311,1000.0,860000,0.02
843,6311,1000.0,880000,0.02
844,6311,1000.0,900000,0.0
845,6311,1000.0,920000,0.0
846,6311,1000.0,940000,0.0
847,6311,1000.0,960000,0.0
848,6311,1000.0,980000,0.0
849,6311,1000.0,1000000,0.02
850,6890,1000.0,20000,0.0
851,6890,1000.0,40000,0.0
852,6890,1000.0,60000,0.0
853,6890,1000.0,80000,0.0
854,6890,1000.0,100000,0.0
855,6890,1000.0,120000,0.0
856,6890,1000.0,140000,0.0
857,6890,1000.0,160000,0.0
858,6890,1000.0,180000,0.0
859,6890,1000.0,200000,0.0
860,6890,1000.0,220000,0.02
861,6890,1000.0,240000,0.0
862,6890,1000.0,260000,0.0
863,6890,1000.0,280000,0.0
864,6890,1000.0,300000,0.02
865,6890,1000.0,320000,0.0
866,6890,1000.0,340000,0.0
867,6890,1000.0,360000,0.0
868,6890,1000.0,380000,0.0
869,6890,1000.0,400000,0.02
870,6890,1000.0,420000,0.0
871,6890,1000.0,440000,0.04
872,6890,1000.0,460000,0.0
873,6890,1000.0,480000,0.02
874,6890,1000.0,500000,0.0
875,6890,1000.0,520000,0.02
876,6890,1000.0,540000,0.0
877,6890,1000.0,560000,0.0
878,6890,1000.0,580000,0.0
879,6890,1000.0,600000,0.0
880,6890,1000.0,620000,0.0
881,6890,1000.0,640000,0.0
882,6890,1000.0,660000,0.02
883,6890,1000.0,680000,0.02
884,6890,1000.0,700000,0.0
885,6890,1000.0,720000,0.02
886,6890,1000.0,740000,0.0
887,6890,1000.0,760000,0.0
888,6890,1000.0,780000,0.02
889,6890,1000.0,800000,0.0
890,6890,1000.0,820000,0.02
891,6890,1000.0,840000,0.02
892,6890,1000.0,860000,0.04
893,6890,1000.0,880000,0.0
894,6890,1000.0,900000,0.0
895,6890,1000.0,920000,0.02
896,6890,1000.0,940000,0.02
897,6890,1000.0,960000,0.04
898,6890,1000.0,980000,0.0
899,6890,1000.0,1000000,0.0
900,6890,542.5425649964135,20000,0.0
901,6890,542.5425649964135,40000,0.0
902,6890,542.5425649964135,60000,0.0
903,6890,542.5425649964135,80000,0.0
904,6890,542.5425649964135,100000,0.0
905,6890,542.5425649964135,120000,0.0
906,6890,542.5425649964135,140000,0.02
907,6890,542.5425649964135,160000,0.0
908,6890,542.5425649964135,180000,0.0
909,6890,542.5425649964135,200000,0.02
910,6890,542.5425649964135,220000,0.0
911,6890,542.5425649964135,240000,0.0
912,6890,542.5425649964135,260000,0.0
913,6890,542.5425649964135,280000,0.0
914,6890,542.5425649964135,300000,0.0
915,6890,542.5425649964135,320000,0.0
916,6890,542.5425649964135,340000,0.0
917,6890,542.5425649964135,360000,0.02
918,6890,542.5425649964135,380000,0.0
919,6890,542.5425649964135,400000,0.02
920,6890,542.5425649964135,420000,0.02
921,6890,542.5425649964135,440000,0.0
922,6890,542.5425649964135,460000,0.02
923,6890,542.5425649964135,480000,0.04
924,6890,542.5425649964135,500000,0.06
925,6890,542.5425649964135,520000,0.04
926,6890,542.5425649964135,540000,0.02
927,6890,542.5425649964135,560000,0.0
928,6890,542.5425649964135,580000,0.0
929,6890,542.5425649964135,600000,0.0
930,6890,542.5425649964135,620000,0.0
931,6890,542.5425649964135,640000,0.0
932,6890,542.5425649964135,660000,0.02
933,6890,542.5425649964135,680000,0.0
934,6890,542.5425649964135,700000,0.04
935,6890,542.5425649964135,720000,0.0
936,6890,542.5425649964135,740000,0.02
937,6890,542.5425649964135,760000,0.02
938,6890,542.5425649964135,780000,0.0
939,6890,542.5425649964135,800000,0.0
940,6890,542.5425649964135,820000,0.0
941,6890,542.5425649964135,840000,0.0
942,6890,542.5425649964135,860000,0.04
943,6890,542.5425649964135,880000,0.0
944,6890,542.5425649964135,900000,0.0
945,6890,542.5425649964135,920000,0.0
946,6890,542.5425649964135,940000,0.02
947,6890,542.5425649964135,960000,0.0
948,6890,542.5425649964135,980000,0.0
949,6890,542.5425649964135,1000000,0.0
950,6890,47.007708545569656,20000,0.0
951,6890,47.007708545569656,40000,0.0
952,6890,47.007708545569656,60000,0.0
953,6890,47.007708545569656,80000,0.02
954,6890,47.007708545569656,100000,0.02
955,6890,47.007708545569656,120000,0.02
956,6890,47.007708545569656,140000,0.04
957,6890,47.007708545569656,160000,0.0
958,6890,47.007708545569656,180000,0.12
959,6890,47.007708545569656,200000,0.04
960,6890,47.007708545569656,220000,0.18
961,6890,47.007708545569656,240000,0.02
962,6890,47.007708545569656,260000,0.04
963,6890,47.007708545569656,280000,0.08
964,6890,47.007708545569656,300000,0.08
965,6890,47.007708545569656,320000,0.04
966,6890,47.007708545569656,340000,0.08
967,6890,47.007708545569656,360000,0.12
968,6890,47.007708545569656,380000,0.04
969,6890,47.007708545569656,400000,0.06
970,6890,47.007708545569656,420000,0.04
971,6890,47.007708545569656,440000,0.04
972,6890,47.007708545569656,460000,0.04
973,6890,47.007708545569656,480000,0.04
974,6890,47.007708545569656,500000,0.02
975,6890,47.007708545569656,520000,0.16
976,6890,47.007708545569656,540000,0.0
977,6890,47.007708545569656,560000,0.06
978,6890,47.007708545569656,580000,0.04
979,6890,47.007708545569656,600000,0.02
980,6890,47.007708545569656,620000,0.06
981,6890,47.007708545569656,640000,0.12
982,6890,47.007708545569656,660000,0.12
983,6890,47.007708545569656,680000,0.04
984,6890,47.007708545569656,700000,0.04
985,6890,47.007708545569656,720000,0.08
986,6890,47.007708545569656,740000,0.06
987,6890,47.007708545569656,760000,0.16
988,6890,47.007708545569656,780000,0.04
989,6890,47.007708545569656,800000,0.16
990,6890,47.007708545569656,820000,0.0
991,6890,47.007708545569656,840000,0.06
992,6890,47.007708545569656,860000,0.1
993,6890,47.007708545569656,880000,0.06
994,6890,47.007708545569656,900000,0.0
995,6890,47.007708545569656,920000,0.08
996,6890,47.007708545569656,940000,0.06
997,6890,47.007708545569656,960000,0.08
998,6890,47.007708545569656,980000,0.1
999,6890,47.007708545569656,1000000,0.06
1000,6311,3.0,20000,0.0
1001,6311,3.0,40000,0.0
1002,6311,3.0,60000,0.0
1003,6311,3.0,80000,0.0
1004,6311,3.0,100000,0.0
1005,6311,3.0,120000,0.0
1006,6311,3.0,140000,0.0
1007,6311,3.0,160000,0.0
1008,6311,3.0,180000,0.0
1009,6311,3.0,200000,0.0
1010,6311,3.0,220000,0.08
1011,6311,3.0,240000,0.02
1012,6311,3.0,260000,0.02
1013,6311,3.0,280000,0.02
1014,6311,3.0,300000,0.04
1015,6311,3.0,320000,0.0
1016,6311,3.0,340000,0.02
1017,6311,3.0,360000,0.02
1018,6311,3.0,380000,0.04
1019,6311,3.0,400000,0.08
1020,6311,3.0,420000,0.04
1021,6311,3.0,440000,0.04
1022,6311,3.0,460000,0.16
1023,6311,3.0,480000,0.02
1024,6311,3.0,500000,0.08
1025,6311,3.0,520000,0.08
1026,6311,3.0,540000,0.0
1027,6311,3.0,560000,0.2
1028,6311,3.0,580000,0.12
1029,6311,3.0,600000,0.08
1030,6311,3.0,620000,0.08
1031,6311,3.0,640000,0.1
1032,6311,3.0,660000,0.1
1033,6311,3.0,680000,0.1
1034,6311,3.0,700000,0.14
1035,6311,3.0,720000,0.06
1036,6311,3.0,740000,0.08
1037,6311,3.0,760000,0.2
1038,6311,3.0,780000,0.16
1039,6311,3.0,800000,0.1
1040,6311,3.0,820000,0.24
1041,6311,3.0,840000,0.12
1042,6311,3.0,860000,0.16
1043,6311,3.0,880000,0.16
1044,6311,3.0,900000,0.18
1045,6311,3.0,920000,0.2
1046,6311,3.0,940000,0.18
1047,6311,3.0,960000,0.22
1048,6311,3.0,980000,0.12
1049,6311,3.0,1000000,0.12
1050,6890,216.81261159252156,20000,0.0
1051,6890,216.81261159252156,40000,0.0
1052,6890,216.81261159252156,60000,0.0
1053,6890,216.81261159252156,80000,0.0
1054,6890,216.81261159252156,100000,0.02
1055,6890,216.81261159252156,120000,0.0
1056,6890,216.81261159252156,140000,0.0
1057,6890,216.81261159252156,160000,0.0
1058,6890,216.81261159252156,180000,0.0
1059,6890,216.81261159252156,200000,0.02
1060,6890,216.81261159252156,220000,0.0
1061,6890,216.81261159252156,240000,0.02
1062,6890,216.81261159252156,260000,0.02
1063,6890,216.81261159252156,280000,0.0
1064,6890,216.81261159252156,300000,0.02
1065,6890,216.81261159252156,320000,0.0
1066,6890,216.81261159252156,340000,0.04
1067,6890,216.81261159252156,360000,0.02
1068,6890,216.81261159252156,380000,0.08
1069,6890,216.81261159252156,400000,0.0
1070,6890,216.81261159252156,420000,0.0
1071,6890,216.81261159252156,440000,0.02
1072,6890,216.81261159252156,460000,0.0
1073,6890,216.81261159252156,480000,0.0
1074,6890,216.81261159252156,500000,0.0
1075,6890,216.81261159252156,520000,0.0
1076,6890,216.81261159252156,540000,0.0
1077,6890,216.81261159252156,560000,0.0
1078,6890,216.81261159252156,580000,0.04
1079,6890,216.81261159252156,600000,0.0
1080,6890,216.81261159252156,620000,0.0
1081,6890,216.81261159252156,640000,0.0
1082,6890,216.81261159252156,660000,0.02
1083,6890,216.81261159252156,680000,0.0
1084,6890,216.81261159252156,700000,0.02
1085,6890,216.81261159252156,720000,0.04
1086,6890,216.81261159252156,740000,0.04
1087,6890,216.81261159252156,760000,0.06
1088,6890,216.81261159252156,780000,0.02
1089,6890,216.81261159252156,800000,0.04
1090,6890,216.81261159252156,820000,0.0
1091,6890,216.81261159252156,840000,0.0
1092,6890,216.81261159252156,860000,0.04
1093,6890,216.81261159252156,880000,0.02
1094,6890,216.81261159252156,900000,0.0
1095,6890,216.81261159252156,920000,0.06
1096,6890,216.81261159252156,940000,0.0
1097,6890,216.81261159252156,960000,0.04
1098,6890,216.81261159252156,980000,0.0
1099,6890,216.81261159252156,1000000,0.06
1100,6311,4.072905621183532,20000,0.0
1101,6311,4.072905621183532,40000,0.0
1102,6311,4.072905621183532,60000,0.0
1103,6311,4.072905621183532,80000,0.0
1104,6311,4.072905621183532,100000,0.0
1105,6311,4.072905621183532,120000,0.0
1106,6311,4.072905621183532,140000,0.08
1107,6311,4.072905621183532,160000,0.04
1108,6311,4.072905621183532,180000,0.02
1109,6311,4.072905621183532,200000,0.08
1110,6311,4.072905621183532,220000,0.12
1111,6311,4.072905621183532,240000,0.02
1112,6311,4.072905621183532,260000,0.16
1113,6311,4.072905621183532,280000,0.1
1114,6311,4.072905621183532,300000,0.14
1115,6311,4.072905621183532,320000,0.08
1116,6311,4.072905621183532,340000,0.08
1117,6311,4.072905621183532,360000,0.16
1118,6311,4.072905621183532,380000,0.1
1119,6311,4.072905621183532,400000,0.08
1120,6311,4.072905621183532,420000,0.16
1121,6311,4.072905621183532,440000,0.14
1122,6311,4.072905621183532,460000,0.16
1123,6311,4.072905621183532,480000,0.2
1124,6311,4.072905621183532,500000,0.32
1125,6311,4.072905621183532,520000,0.12
1126,6311,4.072905621183532,540000,0.2
1127,6311,4.072905621183532,560000,0.34
1128,6311,4.072905621183532,580000,0.16
1129,6311,4.072905621183532,600000,0.12
1130,6311,4.072905621183532,620000,0.32
1131,6311,4.072905621183532,640000,0.32
1132,6311,4.072905621183532,660000,0.22
1133,6311,4.072905621183532,680000,0.24
1134,6311,4.072905621183532,700000,0.22
1135,6311,4.072905621183532,720000,0.24
1136,6311,4.072905621183532,740000,0.16
1137,6311,4.072905621183532,760000,0.2
1138,6311,4.072905621183532,780000,0.18
1139,6311,4.072905621183532,800000,0.16
1140,6311,4.072905621183532,820000,0.3
1141,6311,4.072905621183532,840000,0.24
1142,6311,4.072905621183532,860000,0.32
1143,6311,4.072905621183532,880000,0.36
1144,6311,4.072905621183532,900000,0.28
1145,6311,4.072905621183532,920000,0.3
1146,6311,4.072905621183532,940000,0.24
1147,6311,4.072905621183532,960000,0.34
1148,6311,4.072905621183532,980000,0.2
1149,6311,4.072905621183532,1000000,0.32
1150,6311,399.6232288133094,20000,0.0
1151,6311,399.6232288133094,40000,0.0
1152,6311,399.6232288133094,60000,0.0
1153,6311,399.6232288133094,80000,0.0
1154,6311,399.6232288133094,100000,0.0
1155,6311,399.6232288133094,120000,0.0
1156,6311,399.6232288133094,140000,0.02
1157,6311,399.6232288133094,160000,0.0
1158,6311,399.6232288133094,180000,0.0
1159,6311,399.6232288133094,200000,0.0
1160,6311,399.6232288133094,220000,0.0
1161,6311,399.6232288133094,240000,0.0
1162,6311,399.6232288133094,260000,0.0
1163,6311,399.6232288133094,280000,0.04
1164,6311,399.6232288133094,300000,0.0
1165,6311,399.6232288133094,320000,0.0
1166,6311,399.6232288133094,340000,0.02
1167,6311,399.6232288133094,360000,0.02
1168,6311,399.6232288133094,380000,0.0
1169,6311,399.6232288133094,400000,0.0
1170,6311,399.6232288133094,420000,0.0
1171,6311,399.6232288133094,440000,0.0
1172,6311,399.6232288133094,460000,0.0
1173,6311,399.6232288133094,480000,0.0
1174,6311,399.6232288133094,500000,0.0
1175,6311,399.6232288133094,520000,0.02
1176,6311,399.6232288133094,540000,0.0
1177,6311,399.6232288133094,560000,0.02
1178,6311,399.6232288133094,580000,0.0
1179,6311,399.6232288133094,600000,0.0
1180,6311,399.6232288133094,620000,0.0
1181,6311,399.6232288133094,640000,0.02
1182,6311,399.6232288133094,660000,0.04
1183,6311,399.6232288133094,680000,0.0
1184,6311,399.6232288133094,700000,0.02
1185,6311,399.6232288133094,720000,0.02
1186,6311,399.6232288133094,740000,0.02
1187,6311,399.6232288133094,760000,0.02
1188,6311,399.6232288133094,780000,0.04
1189,6311,399.6232288133094,800000,0.0
1190,6311,399.6232288133094,820000,0.0
1191,6311,399.6232288133094,840000,0.0
1192,6311,399.6232288133094,860000,0.0
1193,6311,399.6232288133094,880000,0.02
1194,6311,399.6232288133094,900000,0.0
1195,6311,399.6232288133094,920000,0.04
1196,6311,399.6232288133094,940000,0.0
1197,6311,399.6232288133094,960000,0.0
1198,6311,399.6232288133094,980000,0.0
1199,6311,399.6232288133094,1000000,0.0
1200,6311,736.574887568408,20000,0.0
1201,6311,736.574887568408,40000,0.0
1202,6311,736.574887568408,60000,0.0
1203,6311,736.574887568408,80000,0.0
1204,6311,736.574887568408,100000,0.0
1205,6311,736.574887568408,120000,0.0
1206,6311,736.574887568408,140000,0.02
1207,6311,736.574887568408,160000,0.0
1208,6311,736.574887568408,180000,0.0
1209,6311,736.574887568408,200000,0.0
1210,6311,736.574887568408,220000,0.0
1211,6311,736.574887568408,240000,0.0
1212,6311,736.574887568408,260000,0.0
1213,6311,736.574887568408,280000,0.0
1214,6311,736.574887568408,300000,0.0
1215,6311,736.574887568408,320000,0.02
1216,6311,736.574887568408,340000,0.02
1217,6311,736.574887568408,360000,0.02
1218,6311,736.574887568408,380000,0.06
1219,6311,736.574887568408,400000,0.0
1220,6311,736.574887568408,420000,0.0
1221,6311,736.574887568408,440000,0.0
1222,6311,736.574887568408,460000,0.0
1223,6311,736.574887568408,480000,0.02
1224,6311,736.574887568408,500000,0.0
1225,6311,736.574887568408,520000,0.02
1226,6311,736.574887568408,540000,0.0
1227,6311,736.574887568408,560000,0.0
1228,6311,736.574887568408,580000,0.0
1229,6311,736.574887568408,600000,0.0
1230,6311,736.574887568408,620000,0.0
1231,6311,736.574887568408,640000,0.0
1232,6311,736.574887568408,660000,0.0
1233,6311,736.574887568408,680000,0.0
1234,6311,736.574887568408,700000,0.0
1235,6311,736.574887568408,720000,0.02
1236,6311,736.574887568408,740000,0.0
1237,6311,736.574887568408,760000,0.0
1238,6311,736.574887568408,780000,0.04
1239,6311,736.574887568408,800000,0.06
1240,6311,736.574887568408,820000,0.0
1241,6311,736.574887568408,840000,0.0
1242,6311,736.574887568408,860000,0.02
1243,6311,736.574887568408,880000,0.0
1244,6311,736.574887568408,900000,0.0
1245,6311,736.574887568408,920000,0.0
1246,6311,736.574887568408,940000,0.0
1247,6311,736.574887568408,960000,0.08
1248,6311,736.574887568408,980000,0.02
1249,6311,736.574887568408,1000000,0.0
1250,6890,13.836833466303187,20000,0.0
1251,6890,13.836833466303187,40000,0.02
1252,6890,13.836833466303187,60000,0.06
1253,6890,13.836833466303187,80000,0.04
1254,6890,13.836833466303187,100000,0.14
1255,6890,13.836833466303187,120000,0.24
1256,6890,13.836833466303187,140000,0.18
1257,6890,13.836833466303187,160000,0.06
1258,6890,13.836833466303187,180000,0.2
1259,6890,13.836833466303187,200000,0.2
1260,6890,13.836833466303187,220000,0.28
1261,6890,13.836833466303187,240000,0.24
1262,6890,13.836833466303187,260000,0.24
1263,6890,13.836833466303187,280000,0.16
1264,6890,13.836833466303187,300000,0.2
1265,6890,13.836833466303187,320000,0.28
1266,6890,13.836833466303187,340000,0.28
1267,6890,13.836833466303187,360000,0.34
1268,6890,13.836833466303187,380000,0.26
1269,6890,13.836833466303187,400000,0.34
1270,6890,13.836833466303187,420000,0.34
1271,6890,13.836833466303187,440000,0.28
1272,6890,13.836833466303187,460000,0.26
1273,6890,13.836833466303187,480000,0.28
1274,6890,13.836833466303187,500000,0.26
1275,6890,13.836833466303187,520000,0.28
1276,6890,13.836833466303187,540000,0.08
1277,6890,13.836833466303187,560000,0.28
1278,6890,13.836833466303187,580000,0.22
1279,6890,13.836833466303187,600000,0.26
1280,6890,13.836833466303187,620000,0.32
1281,6890,13.836833466303187,640000,0.24
1282,6890,13.836833466303187,660000,0.36
1283,6890,13.836833466303187,680000,0.3
1284,6890,13.836833466303187,700000,0.26
1285,6890,13.836833466303187,720000,0.26
1286,6890,13.836833466303187,740000,0.22
1287,6890,13.836833466303187,760000,0.14
1288,6890,13.836833466303187,780000,0.1
1289,6890,13.836833466303187,800000,0.22
1290,6890,13.836833466303187,820000,0.16
1291,6890,13.836833466303187,840000,0.18
1292,6890,13.836833466303187,860000,0.28
1293,6890,13.836833466303187,880000,0.26
1294,6890,13.836833466303187,900000,0.4
1295,6890,13.836833466303187,920000,0.26
1296,6890,13.836833466303187,940000,0.16
1297,6890,13.836833466303187,960000,0.32
1298,6890,13.836833466303187,980000,0.22
1299,6890,13.836833466303187,1000000,0.28
1300,6890,294.35243483288787,20000,0.0
1301,6890,294.35243483288787,40000,0.0
1302,6890,294.35243483288787,60000,0.0
1303,6890,294.35243483288787,80000,0.0
1304,6890,294.35243483288787,100000,0.0
1305,6890,294.35243483288787,120000,0.0
1306,6890,294.35243483288787,140000,0.0
1307,6890,294.35243483288787,160000,0.0
1308,6890,294.35243483288787,180000,0.0
1309,6890,294.35243483288787,200000,0.02
1310,6890,294.35243483288787,220000,0.02
1311,6890,294.35243483288787,240000,0.0
1312,6890,294.35243483288787,260000,0.02
1313,6890,294.35243483288787,280000,0.02
1314,6890,294.35243483288787,300000,0.0
1315,6890,294.35243483288787,320000,0.04
1316,6890,294.35243483288787,340000,0.02
1317,6890,294.35243483288787,360000,0.0
1318,6890,294.35243483288787,380000,0.0
1319,6890,294.35243483288787,400000,0.0
1320,6890,294.35243483288787,420000,0.02
1321,6890,294.35243483288787,440000,0.0
1322,6890,294.35243483288787,460000,0.0
1323,6890,294.35243483288787,480000,0.0
1324,6890,294.35243483288787,500000,0.0
1325,6890,294.35243483288787,520000,0.0
1326,6890,294.35243483288787,540000,0.0
1327,6890,294.35243483288787,560000,0.0
1328,6890,294.35243483288787,580000,0.0
1329,6890,294.35243483288787,600000,0.02
1330,6890,294.35243483288787,620000,0.0
1331,6890,294.35243483288787,640000,0.0
1332,6890,294.35243483288787,660000,0.02
1333,6890,294.35243483288787,680000,0.0
1334,6890,294.35243483288787,700000,0.04
1335,6890,294.35243483288787,720000,0.0
1336,6890,294.35243483288787,740000,0.02
1337,6890,294.35243483288787,760000,0.0
1338,6890,294.35243483288787,780000,0.0
1339,6890,294.35243483288787,800000,0.02
1340,6890,294.35243483288787,820000,0.0
1341,6890,294.35243483288787,840000,0.0
1342,6890,294.35243483288787,860000,0.0
1343,6890,294.35243483288787,880000,0.0
1344,6890,294.35243483288787,900000,0.0
1345,6890,294.35243483288787,920000,0.0
1346,6890,294.35243483288787,940000,0.0
1347,6890,294.35243483288787,960000,0.02
1348,6890,294.35243483288787,980000,0.0
1349,6890,294.35243483288787,1000000,0.0
1350,6311,13.836833466303187,20000,0.0
1351,6311,13.836833466303187,40000,0.04
1352,6311,13.836833466303187,60000,0.04
1353,6311,13.836833466303187,80000,0.06
1354,6311,13.836833466303187,100000,0.08
1355,6311,13.836833466303187,120000,0.06
1356,6311,13.836833466303187,140000,0.36
1357,6311,13.836833466303187,160000,0.16
1358,6311,13.836833466303187,180000,0.18
1359,6311,13.836833466303187,200000,0.14
1360,6311,13.836833466303187,220000,0.26
1361,6311,13.836833466303187,240000,0.24
1362,6311,13.836833466303187,260000,0.4
1363,6311,13.836833466303187,280000,0.3
1364,6311,13.836833466303187,300000,0.18
1365,6311,13.836833466303187,320000,0.22
1366,6311,13.836833466303187,340000,0.36
1367,6311,13.836833466303187,360000,0.26
1368,6311,13.836833466303187,380000,0.16
1369,6311,13.836833466303187,400000,0.16
1370,6311,13.836833466303187,420000,0.2
1371,6311,13.836833466303187,440000,0.28
1372,6311,13.836833466303187,460000,0.38
1373,6311,13.836833466303187,480000,0.42
1374,6311,13.836833466303187,500000,0.3
1375,6311,13.836833466303187,520000,0.24
1376,6311,13.836833466303187,540000,0.14
1377,6311,13.836833466303187,560000,0.38
1378,6311,13.836833466303187,580000,0.32
1379,6311,13.836833466303187,600000,0.2
1380,6311,13.836833466303187,620000,0.24
1381,6311,13.836833466303187,640000,0.38
1382,6311,13.836833466303187,660000,0.48
1383,6311,13.836833466303187,680000,0.24
1384,6311,13.836833466303187,700000,0.48
1385,6311,13.836833466303187,720000,0.32
1386,6311,13.836833466303187,740000,0.34
1387,6311,13.836833466303187,760000,0.34
1388,6311,13.836833466303187,780000,0.38
1389,6311,13.836833466303187,800000,0.24
1390,6311,13.836833466303187,820000,0.3
1391,6311,13.836833466303187,840000,0.32
1392,6311,13.836833466303187,860000,0.38
1393,6311,13.836833466303187,880000,0.36
1394,6311,13.836833466303187,900000,0.22
1395,6311,13.836833466303187,920000,0.16
1396,6311,13.836833466303187,940000,0.24
1397,6311,13.836833466303187,960000,0.26
1398,6311,13.836833466303187,980000,0.38
1399,6311,13.836833466303187,1000000,0.28
1400,6890,5.529520066356138,20000,0.0
1401,6890,5.529520066356138,40000,0.0
1402,6890,5.529520066356138,60000,0.0
1403,6890,5.529520066356138,80000,0.02
1404,6890,5.529520066356138,100000,0.06
1405,6890,5.529520066356138,120000,0.08
1406,6890,5.529520066356138,140000,0.18
1407,6890,5.529520066356138,160000,0.06
1408,6890,5.529520066356138,180000,0.04
1409,6890,5.529520066356138,200000,0.08
